order_id,order_date,order_month,customer_id,category_id,region,channel,units,revenue,cost,profit,margin_rate,discount_rate,fulfillment_days
O009490,2025-02-20,2025-02,C00916,CAT005,West,Marketplace,4,384.77,255.68,129.09,0.3355,0.151,1
O009491,2025-02-05,2025-02,C00220,CAT001,Midwest,Online,3,800.38,596.68,203.7,0.2545,0.058,1
O009492,2025-02-02,2025-02,C00695,CAT005,South,Retail Store,3,301.09,209.03,92.06,0.3058,0.101,1
O009493,2025-02-08,2025-02,C00641,CAT001,South,Online,1,290.72,206.53,84.19,0.2896,0.018,5
O009494,2025-02-19,2025-02,C00811,CAT004,South,Retail Store,1,87.93,55.31,32.62,0.371,0.131,5
O009495,2025-02-21,2025-02,C00460,CAT005,West,Marketplace,2,204.38,139.69,64.69,0.3165,0.203,4
O009496,2025-02-11,2025-02,C00480,CAT005,West,Marketplace,2,218.24,145.99,72.25,0.3311,0.169,1
O009497,2025-02-08,2025-02,C00501,CAT003,Northeast,Retail Store,3,540.87,332.38,208.49,0.3855,0.093,4
O009498,2025-02-01,2025-02,C01128,CAT005,West,Retail Store,2,250.16,176.18,73.98,0.2957,0.068,2
O009499,2025-02-27,2025-02,C01159,CAT001,Midwest,Online,4,996.1,743.68,252.42,0.2534,0.15,4
O009500,2025-02-03,2025-02,C01152,CAT003,South,Online,2,376.48,230.87,145.61,0.3868,0.079,6
O009501,2025-02-26,2025-02,C01035,CAT004,West,Marketplace,3,214.59,133.93,80.66,0.3759,0.149,2
O009502,2025-02-16,2025-02,C00449,CAT005,South,Online,4,481.11,331.28,149.83,0.3114,0.032,1
O009503,2025-02-03,2025-02,C01076,CAT002,Northeast,Online,2,305.55,198.88,106.67,0.3491,0.123,1
O009504,2025-02-17,2025-02,C00783,CAT004,South,Marketplace,4,283.73,188.54,95.19,0.3355,0.22,1
O009505,2025-02-22,2025-02,C00585,CAT005,Midwest,Marketplace,2,213.39,145.03,68.36,0.3204,0.197,5
O009506,2025-02-17,2025-02,C01036,CAT005,Midwest,Marketplace,2,168.66,114.72,53.94,0.3198,0.179,3
O009507,2025-02-23,2025-02,C00071,CAT001,West,Marketplace,1,193.17,138.59,54.58,0.2825,0.191,2
O009508,2025-02-24,2025-02,C01167,CAT002,Midwest,Marketplace,3,321.52,208.16,113.36,0.3526,0.201,2
O009509,2025-02-19,2025-02,C00591,CAT002,Midwest,Marketplace,3,382.78,252.74,130.04,0.3397,0.169,5
O009510,2025-02-08,2025-02,C00815,CAT004,South,Marketplace,4,334.16,216.37,117.79,0.3525,0.197,3
O009511,2025-02-17,2025-02,C01153,CAT002,Northeast,Online,2,269.63,182.41,87.22,0.3235,0.136,4
O009512,2025-02-17,2025-02,C00592,CAT004,Midwest,Online,2,181.24,112.4,68.84,0.3798,0.147,2
O009513,2025-02-20,2025-02,C00983,CAT003,Northeast,Retail Store,4,740.8,444.69,296.11,0.3997,0.131,4
O009514,2025-02-13,2025-02,C00533,CAT005,South,Online,3,321.42,214.65,106.77,0.3322,0.115,2
O009515,2025-02-26,2025-02,C00182,CAT004,South,Online,2,179.5,118.49,61.01,0.3399,0.145,5
O009516,2025-02-21,2025-02,C00508,CAT005,West,Retail Store,3,341.11,227.23,113.88,0.3339,0.154,1
O009517,2025-02-21,2025-02,C00059,CAT001,Northeast,Retail Store,2,454.38,325.28,129.1,0.2841,0.023,1
O009518,2025-02-26,2025-02,C00826,CAT001,South,Marketplace,1,196.43,145.66,50.77,0.2585,0.225,2
O009519,2025-02-26,2025-02,C00884,CAT005,Midwest,Retail Store,4,574.33,390.52,183.81,0.32,0.005,4
O009520,2025-02-14,2025-02,C00315,CAT003,South,Marketplace,3,453.56,271.69,181.87,0.401,0.212,4
O009521,2025-02-25,2025-02,C00384,CAT003,West,Retail Store,2,320.27,189.42,130.85,0.4086,0.081,3
O009522,2025-02-04,2025-02,C00335,CAT003,Northeast,Retail Store,3,503.87,297.68,206.19,0.4092,0.128,3
O009523,2025-02-10,2025-02,C01195,CAT001,Northeast,Online,1,234.82,173.43,61.39,0.2614,0.105,8
O009524,2025-02-15,2025-02,C00084,CAT001,West,Marketplace,4,823.58,618.13,205.45,0.2495,0.15,2
O009525,2025-02-14,2025-02,C00674,CAT004,Midwest,Marketplace,2,150.59,95.74,54.85,0.3642,0.181,1
O009526,2025-02-26,2025-02,C00540,CAT005,Midwest,Online,3,360.54,248.98,111.56,0.3094,0.089,2
O009527,2025-02-25,2025-02,C00583,CAT004,Midwest,Marketplace,2,147.65,93.69,53.96,0.3655,0.139,5
O009528,2025-02-12,2025-02,C00804,CAT005,Northeast,Marketplace,1,124.09,83.79,40.3,0.3248,0.159,2
O009529,2025-02-15,2025-02,C00063,CAT002,South,Online,1,149.12,99.61,49.51,0.332,0.1,7
O009530,2025-02-25,2025-02,C00545,CAT001,Northeast,Online,4,908.34,689.48,218.86,0.2409,0.104,6
O009531,2025-02-22,2025-02,C00208,CAT003,Midwest,Marketplace,3,357.08,207.65,149.43,0.4185,0.219,5
O009532,2025-02-18,2025-02,C00020,CAT002,Midwest,Marketplace,1,106.47,73.19,33.28,0.3126,0.212,1
O009533,2025-02-01,2025-02,C00675,CAT002,Midwest,Marketplace,4,452.54,299.46,153.08,0.3383,0.183,3
O009534,2025-02-07,2025-02,C00083,CAT001,South,Marketplace,3,753.64,554.63,199.01,0.2641,0.193,4
O009535,2025-02-05,2025-02,C00887,CAT001,West,Marketplace,4,786.36,588.18,198.18,0.252,0.223,4
O009536,2025-02-04,2025-02,C00729,CAT001,South,Marketplace,1,211.84,157.3,54.54,0.2575,0.22,3
O009537,2025-02-17,2025-02,C00938,CAT002,Northeast,Marketplace,4,465.8,308.21,157.59,0.3383,0.204,1
O009538,2025-02-05,2025-02,C00716,CAT002,Midwest,Marketplace,2,209.78,140.16,69.62,0.3319,0.149,3
O009539,2025-02-07,2025-02,C00558,CAT004,West,Marketplace,2,186.04,121.07,64.97,0.3492,0.141,4
O009540,2025-02-08,2025-02,C00726,CAT004,West,Online,3,283.47,187.84,95.63,0.3374,0.081,8
O009541,2025-02-09,2025-02,C00481,CAT003,West,Retail Store,4,588.41,345.27,243.14,0.4132,0.155,5
O009542,2025-02-26,2025-02,C00929,CAT003,West,Retail Store,1,146.95,91.53,55.42,0.3771,0.083,2
O009543,2025-02-19,2025-02,C01004,CAT001,West,Marketplace,3,770.37,577.75,192.62,0.25,0.156,4
O009544,2025-02-11,2025-02,C00493,CAT005,Northeast,Retail Store,4,448.21,303.98,144.23,0.3218,0.029,2
O009545,2025-02-03,2025-02,C00490,CAT004,Northeast,Retail Store,1,82.95,52.83,30.12,0.3631,0.095,4
O009546,2025-02-11,2025-02,C00237,CAT004,Northeast,Retail Store,3,272.42,171.26,101.16,0.3713,0.031,1
O009547,2025-02-27,2025-02,C00742,CAT001,South,Online,1,229.21,174.13,55.08,0.2403,0.019,8
O009548,2025-02-13,2025-02,C00670,CAT002,Northeast,Retail Store,3,429.43,286.76,142.67,0.3322,0.156,2
O009549,2025-02-04,2025-02,C00140,CAT001,West,Marketplace,1,250.74,188.04,62.7,0.2501,0.188,4
O009550,2025-02-27,2025-02,C00079,CAT005,Northeast,Online,3,336.7,227.75,108.95,0.3236,0.097,7
O009551,2025-02-24,2025-02,C00393,CAT005,West,Online,1,106.76,71.63,35.13,0.3291,0.15,7
O009552,2025-02-16,2025-02,C00616,CAT004,South,Retail Store,4,313.63,203.91,109.72,0.3498,0.06,1
O009553,2025-02-01,2025-02,C01062,CAT005,South,Marketplace,4,380.51,254.16,126.35,0.3321,0.199,3
O009554,2025-02-03,2025-02,C00309,CAT001,Midwest,Online,4,901.44,676.37,225.07,0.2497,0.009,8
O009555,2025-02-19,2025-02,C00692,CAT004,Northeast,Retail Store,4,406.45,257.3,149.15,0.367,0.103,4
O009556,2025-02-16,2025-02,C00554,CAT003,Northeast,Marketplace,3,359.13,214.75,144.38,0.402,0.217,1
O009557,2025-02-02,2025-02,C00130,CAT003,Northeast,Online,3,512.68,307.71,204.97,0.3998,0.084,6
O009558,2025-02-19,2025-02,C00234,CAT003,West,Online,1,178.4,103.5,74.9,0.4198,0.071,4
O009559,2025-02-15,2025-02,C00190,CAT003,Midwest,Marketplace,2,265.38,154.93,110.45,0.4162,0.186,5
O009560,2025-02-11,2025-02,C00674,CAT001,Midwest,Retail Store,4,826.75,627.27,199.48,0.2413,0.152,2
O009561,2025-02-06,2025-02,C00656,CAT003,Northeast,Retail Store,3,457.62,279.19,178.43,0.3899,0.023,3
O009562,2025-02-17,2025-02,C00872,CAT002,Midwest,Marketplace,1,125.48,81,44.48,0.3545,0.138,5
O009563,2025-02-14,2025-02,C00629,CAT001,West,Online,1,231.93,170.25,61.68,0.2659,0.06,4
O009564,2025-02-26,2025-02,C00276,CAT004,South,Online,1,105.6,67.25,38.35,0.3632,0.064,1
O009565,2025-02-19,2025-02,C00379,CAT005,West,Retail Store,3,396.3,276.01,120.29,0.3035,0.061,4
O009566,2025-02-16,2025-02,C00972,CAT003,Northeast,Retail Store,3,453.61,283.91,169.7,0.3741,0.14,4
O009567,2025-02-18,2025-02,C01102,CAT002,Midwest,Retail Store,1,105.28,69.11,36.17,0.3436,0.152,3
O009568,2025-02-20,2025-02,C00150,CAT003,Midwest,Marketplace,4,499.77,309,190.77,0.3817,0.221,5
O009569,2025-02-05,2025-02,C00905,CAT003,Northeast,Retail Store,2,323.66,189.03,134.63,0.416,0.083,4
O009570,2025-02-10,2025-02,C00491,CAT002,West,Marketplace,2,242.5,158.06,84.44,0.3482,0.189,3
O009571,2025-02-08,2025-02,C01137,CAT002,West,Marketplace,1,101.27,68.47,32.8,0.3239,0.22,2
O009572,2025-02-18,2025-02,C00116,CAT002,Midwest,Online,1,147.31,100.09,47.22,0.3205,0.119,3
O009573,2025-02-11,2025-02,C00033,CAT003,Midwest,Retail Store,2,273.68,165.03,108.65,0.397,0.097,5
O009574,2025-02-02,2025-02,C00490,CAT004,Northeast,Retail Store,1,91.34,57.1,34.24,0.3749,0.102,2
O009575,2025-02-23,2025-02,C00863,CAT002,Northeast,Online,4,532.63,362.72,169.91,0.319,0.03,8
O009576,2025-02-24,2025-02,C00082,CAT004,Midwest,Marketplace,2,146.85,91.96,54.89,0.3738,0.184,2
O009577,2025-02-03,2025-02,C00899,CAT001,Midwest,Retail Store,3,840.18,605.71,234.47,0.2791,0.054,1
O009578,2025-02-10,2025-02,C00259,CAT001,Northeast,Marketplace,2,451.97,337.37,114.6,0.2536,0.199,5
O009579,2025-02-26,2025-02,C00066,CAT005,South,Marketplace,3,330.41,224.31,106.1,0.3211,0.151,4
O009580,2025-02-24,2025-02,C00673,CAT004,Northeast,Retail Store,1,106.69,70.92,35.77,0.3353,0.015,2
O009581,2025-02-04,2025-02,C00833,CAT001,Midwest,Marketplace,3,556.31,396.88,159.43,0.2866,0.21,1
O009582,2025-02-21,2025-02,C00155,CAT002,Northeast,Marketplace,4,585.66,394.45,191.21,0.3265,0.149,3
O009583,2025-02-21,2025-02,C01172,CAT002,West,Online,1,126.27,85.52,40.75,0.3227,0.12,5
O009584,2025-02-12,2025-02,C00146,CAT001,Northeast,Online,1,272.21,194.4,77.81,0.2858,0.087,2
O009585,2025-02-12,2025-02,C00870,CAT005,South,Online,2,268.48,179.45,89.03,0.3316,0.026,2
O009586,2025-02-14,2025-02,C01198,CAT004,Northeast,Retail Store,1,85.64,56.8,28.84,0.3368,0.118,5
O009587,2025-02-17,2025-02,C00421,CAT003,Northeast,Retail Store,3,513.29,311.99,201.3,0.3922,0.084,3
O009588,2025-02-22,2025-02,C00791,CAT005,Midwest,Marketplace,1,117.84,80.48,37.36,0.317,0.145,4
O009589,2025-02-13,2025-02,C00330,CAT003,Midwest,Online,3,479.49,279.36,200.13,0.4174,0.123,6
O009590,2025-02-03,2025-02,C00346,CAT003,Midwest,Retail Store,4,571.53,342.68,228.85,0.4004,0.135,3
O009591,2025-02-21,2025-02,C01119,CAT005,Midwest,Online,4,505.05,337.16,167.89,0.3324,0.055,5
O009592,2025-02-14,2025-02,C00395,CAT005,West,Marketplace,2,222.26,151.8,70.46,0.317,0.224,2
O009593,2025-02-14,2025-02,C01153,CAT002,Northeast,Marketplace,1,122.18,79.94,42.24,0.3457,0.228,4
O009594,2025-02-13,2025-02,C00040,CAT002,Midwest,Retail Store,3,348.31,226.28,122.03,0.3503,0.081,1
O009595,2025-02-11,2025-02,C00766,CAT005,West,Online,4,393.9,276.28,117.62,0.2986,0.074,6
O009596,2025-02-02,2025-02,C00887,CAT001,West,Retail Store,4,1213.57,874.47,339.1,0.2794,0.012,5
O009597,2025-02-05,2025-02,C00025,CAT004,South,Online,1,96.78,62.7,34.08,0.3521,0.015,3
O009598,2025-02-24,2025-02,C01119,CAT004,Midwest,Retail Store,4,366.99,233.32,133.67,0.3642,0.078,4
O009599,2025-02-19,2025-02,C00492,CAT003,Northeast,Retail Store,3,579.45,359.84,219.61,0.379,0.004,1
O009600,2025-02-09,2025-02,C00577,CAT004,Northeast,Retail Store,2,213.07,132.58,80.49,0.3778,0.002,2
O009601,2025-02-22,2025-02,C00067,CAT005,West,Retail Store,1,145.57,99.38,46.19,0.3173,0.001,2
O009602,2025-02-01,2025-02,C00271,CAT005,South,Marketplace,2,232.9,158.48,74.42,0.3195,0.198,3
O009603,2025-02-08,2025-02,C00680,CAT003,Midwest,Retail Store,3,478.03,284.75,193.28,0.4043,0.058,1
O009604,2025-02-17,2025-02,C00985,CAT001,Northeast,Marketplace,1,198.75,145.51,53.24,0.2679,0.177,4
O009605,2025-02-26,2025-02,C00316,CAT005,South,Retail Store,1,93.93,66.45,27.48,0.2926,0.127,4
O009606,2025-02-06,2025-02,C00249,CAT004,West,Marketplace,3,226.07,141.56,84.51,0.3738,0.196,2
O009607,2025-02-22,2025-02,C00630,CAT004,Midwest,Online,3,234.46,147.92,86.54,0.3691,0.053,7
O009608,2025-02-26,2025-02,C00773,CAT002,West,Online,4,467.44,311.61,155.83,0.3334,0.062,4
O009609,2025-02-04,2025-02,C00041,CAT003,South,Online,3,503.2,299.36,203.84,0.4051,0.034,3
O009610,2025-02-27,2025-02,C00117,CAT004,South,Marketplace,2,142.01,88.61,53.4,0.376,0.167,3
O009611,2025-02-16,2025-02,C00347,CAT002,Northeast,Retail Store,1,154.72,105.85,48.87,0.3159,0.065,4
O009612,2025-02-24,2025-02,C00175,CAT002,West,Marketplace,2,260.57,169.14,91.43,0.3509,0.216,3
O009613,2025-02-01,2025-02,C01097,CAT004,South,Online,3,328.55,212.95,115.6,0.3518,0.062,7
O009614,2025-02-19,2025-02,C00897,CAT002,South,Marketplace,2,276.53,190.1,86.43,0.3126,0.204,1
O009615,2025-02-03,2025-02,C00144,CAT003,South,Online,4,724.67,452.19,272.48,0.376,0.077,3
O009616,2025-02-18,2025-02,C00459,CAT004,South,Marketplace,3,227.72,145.13,82.59,0.3627,0.216,4
O009617,2025-02-14,2025-02,C01175,CAT001,Midwest,Online,1,239.97,179.55,60.42,0.2518,0.159,6
O009618,2025-02-12,2025-02,C00288,CAT004,Midwest,Online,3,233.66,147.82,85.84,0.3674,0.128,7
O009619,2025-02-25,2025-02,C00082,CAT001,Midwest,Retail Store,3,821.71,608.11,213.6,0.2599,0.001,4
O009620,2025-02-05,2025-02,C00946,CAT001,West,Online,3,766.91,582.04,184.87,0.2411,0.089,5
O009621,2025-02-01,2025-02,C00189,CAT002,Northeast,Retail Store,1,158.15,104.68,53.47,0.3381,0.059,3
O009622,2025-02-23,2025-02,C00290,CAT004,Northeast,Retail Store,2,200,130.51,69.49,0.3474,0.118,5
O009623,2025-02-22,2025-02,C01118,CAT002,South,Marketplace,1,150.02,101.99,48.03,0.3202,0.136,4
O009624,2025-02-07,2025-02,C00716,CAT003,Midwest,Online,3,521.91,309.82,212.09,0.4064,0.094,8
O009625,2025-02-25,2025-02,C00735,CAT005,Midwest,Marketplace,3,291.17,195.11,96.06,0.3299,0.139,2
O009626,2025-02-19,2025-02,C00117,CAT004,South,Retail Store,2,188.93,118.99,69.94,0.3702,0.106,2
O009627,2025-02-07,2025-02,C01154,CAT002,Northeast,Retail Store,3,354.67,242.89,111.78,0.3152,0.103,1
O009628,2025-02-10,2025-02,C00799,CAT004,Midwest,Retail Store,3,275.44,180.05,95.39,0.3463,0.051,4
O009629,2025-02-13,2025-02,C00537,CAT005,Northeast,Online,4,375.3,258.49,116.81,0.3112,0.125,6
O009630,2025-02-21,2025-02,C00390,CAT003,West,Marketplace,4,522.84,304.62,218.22,0.4174,0.175,4
O009631,2025-02-22,2025-02,C00186,CAT001,West,Online,3,881.86,641.38,240.48,0.2727,0.028,4
O009632,2025-02-24,2025-02,C00941,CAT004,Midwest,Online,4,451.44,294.38,157.06,0.3479,0.017,6
O009633,2025-02-19,2025-02,C00859,CAT005,South,Marketplace,1,87.49,61.11,26.38,0.3015,0.184,4
O009634,2025-02-07,2025-02,C00292,CAT003,South,Marketplace,3,528.2,322.29,205.91,0.3898,0.147,1
O009635,2025-02-13,2025-02,C01077,CAT002,West,Retail Store,3,413.82,269.88,143.94,0.3478,0.082,4
O009636,2025-02-20,2025-02,C00588,CAT005,West,Online,3,383.39,264.01,119.38,0.3114,0.055,2
O009637,2025-02-24,2025-02,C00775,CAT001,Northeast,Marketplace,3,639.48,468.11,171.37,0.268,0.175,1
O009638,2025-02-04,2025-02,C00601,CAT001,Midwest,Retail Store,3,830.02,629.1,200.92,0.2421,0.018,2
O009639,2025-02-17,2025-02,C01157,CAT003,South,Marketplace,1,168.41,103.33,65.08,0.3864,0.213,1
O009640,2025-02-16,2025-02,C01108,CAT004,West,Online,1,79.2,52.34,26.86,0.3391,0.094,8
O009641,2025-02-19,2025-02,C01142,CAT003,South,Online,3,577.86,363.16,214.7,0.3715,0.013,4
O009642,2025-02-16,2025-02,C00541,CAT004,West,Online,1,108.53,67.64,40.89,0.3768,0.071,3
O009643,2025-02-27,2025-02,C00759,CAT005,Northeast,Marketplace,4,459.33,324.25,135.08,0.2941,0.173,3
O009644,2025-02-27,2025-02,C00487,CAT001,West,Marketplace,2,445.26,331.58,113.68,0.2553,0.223,4
O009645,2025-02-18,2025-02,C00539,CAT003,South,Retail Store,1,148.09,90.4,57.69,0.3896,0.146,1
O009646,2025-02-01,2025-02,C01174,CAT001,West,Online,4,1177.69,853.63,324.06,0.2752,0.065,3
O009647,2025-02-19,2025-02,C00476,CAT001,West,Retail Store,2,559.46,421.45,138.01,0.2467,0.088,5
O009648,2025-02-02,2025-02,C00149,CAT001,South,Retail Store,3,592.97,421.54,171.43,0.2891,0.137,2
O009649,2025-02-10,2025-02,C00564,CAT002,Northeast,Retail Store,4,524.03,350.99,173.04,0.3302,0.137,1
O009650,2025-02-15,2025-02,C00994,CAT002,South,Retail Store,4,555.3,368.27,187.03,0.3368,0.067,4
O009651,2025-02-24,2025-02,C01032,CAT004,West,Marketplace,2,165.4,104.07,61.33,0.3708,0.147,3
O009652,2025-02-06,2025-02,C00287,CAT002,West,Online,1,166.47,110.23,56.24,0.3378,0.055,3
O009653,2025-02-07,2025-02,C00992,CAT001,West,Online,4,1181.71,869.59,312.12,0.2641,0.07,4
O009654,2025-02-26,2025-02,C00336,CAT004,Northeast,Marketplace,4,356.59,237.78,118.81,0.3332,0.217,5
O009655,2025-02-07,2025-02,C00541,CAT004,West,Online,4,412.09,271.07,141.02,0.3422,0.068,7
O009656,2025-02-17,2025-02,C00237,CAT002,Northeast,Online,1,146.59,95.42,51.17,0.3491,0.125,7
O009657,2025-02-22,2025-02,C00492,CAT003,Northeast,Marketplace,2,238.85,147.68,91.17,0.3817,0.215,5
O009658,2025-02-27,2025-02,C00136,CAT003,West,Marketplace,3,533.34,312.62,220.72,0.4138,0.135,1
O009659,2025-02-15,2025-02,C00244,CAT005,West,Marketplace,4,470.15,313.79,156.36,0.3326,0.187,2
O009660,2025-02-12,2025-02,C00399,CAT005,South,Retail Store,4,384.91,267.05,117.86,0.3062,0.122,1
O009661,2025-02-26,2025-02,C01164,CAT002,Midwest,Online,4,497.11,318.37,178.74,0.3596,0.114,5
O009662,2025-02-11,2025-02,C00404,CAT001,West,Retail Store,3,921.25,662.55,258.7,0.2808,0.01,1
O009663,2025-02-07,2025-02,C00489,CAT004,Midwest,Retail Store,2,197.98,128.46,69.52,0.3511,0.147,4
O009664,2025-02-17,2025-02,C00905,CAT004,Northeast,Marketplace,4,377.56,249.39,128.17,0.3395,0.173,4
O009665,2025-02-17,2025-02,C00031,CAT002,South,Online,3,430.81,283.38,147.43,0.3422,0.147,4
O009666,2025-02-26,2025-02,C00512,CAT005,Midwest,Marketplace,4,436.93,295.71,141.22,0.3232,0.176,3
O009667,2025-02-18,2025-02,C00415,CAT005,South,Retail Store,2,258.42,172.54,85.88,0.3323,0.093,5
O009668,2025-02-14,2025-02,C00488,CAT003,South,Retail Store,4,685.88,426.14,259.74,0.3787,0.112,1
O009669,2025-02-24,2025-02,C00969,CAT003,West,Retail Store,4,552.05,335.78,216.27,0.3918,0.09,3
O009670,2025-02-25,2025-02,C00011,CAT004,Midwest,Online,4,275.07,171.36,103.71,0.377,0.153,8
O009671,2025-02-22,2025-02,C00944,CAT004,Midwest,Online,2,215.66,138.33,77.33,0.3586,0.042,5
O009672,2025-02-20,2025-02,C00780,CAT002,West,Marketplace,1,124.68,83.73,40.95,0.3284,0.204,4
O009673,2025-02-10,2025-02,C00875,CAT002,West,Online,2,305.95,208.2,97.75,0.3195,0.112,3
O009674,2025-02-25,2025-02,C00897,CAT003,South,Online,3,513.21,310.16,203.05,0.3956,0.053,8
O009675,2025-02-11,2025-02,C00299,CAT003,Midwest,Retail Store,1,183.99,107.03,76.96,0.4183,0.132,1
O009676,2025-02-26,2025-02,C00863,CAT004,Northeast,Marketplace,1,91.55,57.22,34.33,0.375,0.195,1
O009677,2025-02-03,2025-02,C00798,CAT002,West,Retail Store,2,222,146.77,75.23,0.3389,0.159,2
O009678,2025-02-22,2025-02,C00184,CAT004,Northeast,Online,4,396.6,264.68,131.92,0.3326,0.116,5
O009679,2025-02-27,2025-02,C00057,CAT003,South,Marketplace,3,496.46,302.14,194.32,0.3914,0.223,1
O009680,2025-02-09,2025-02,C00587,CAT003,West,Marketplace,4,616.56,365.77,250.79,0.4068,0.201,4
O009681,2025-02-17,2025-02,C00717,CAT001,Midwest,Online,4,1054.97,767.42,287.55,0.2726,0.007,3
O009682,2025-02-10,2025-02,C00893,CAT003,West,Retail Store,3,448.97,280.96,168.01,0.3742,0.03,4
O009683,2025-02-24,2025-02,C01167,CAT004,Midwest,Retail Store,3,219.55,140.74,78.81,0.359,0.096,1
O009684,2025-02-04,2025-02,C01031,CAT003,West,Marketplace,4,603.2,357.99,245.21,0.4065,0.223,3
O009685,2025-02-25,2025-02,C01000,CAT004,West,Retail Store,3,282.53,182.57,99.96,0.3538,0.117,5
O009686,2025-02-16,2025-02,C00289,CAT004,Northeast,Online,1,93.26,59.15,34.11,0.3658,0.059,7
O009687,2025-02-06,2025-02,C00671,CAT004,South,Marketplace,2,150.63,95.8,54.83,0.364,0.213,5
O009688,2025-02-01,2025-02,C01077,CAT003,West,Marketplace,3,453.68,277.11,176.57,0.3892,0.16,5
O009689,2025-02-11,2025-02,C00470,CAT001,South,Online,2,482.81,364.32,118.49,0.2454,0.061,3
O009690,2025-02-20,2025-02,C00219,CAT002,Northeast,Marketplace,4,543.54,370.37,173.17,0.3186,0.198,1
O009691,2025-02-06,2025-02,C00066,CAT004,South,Marketplace,3,254.51,159.58,94.93,0.373,0.178,5
O009692,2025-02-08,2025-02,C00225,CAT005,Midwest,Online,4,483.58,338.27,145.31,0.3005,0.031,6
O009693,2025-02-07,2025-02,C00193,CAT004,Midwest,Online,4,327.53,204.82,122.71,0.3747,0.028,1
O009694,2025-02-14,2025-02,C00046,CAT005,Midwest,Retail Store,3,302.56,204.09,98.47,0.3255,0.012,3
O009695,2025-02-13,2025-02,C01114,CAT002,West,Marketplace,2,288.38,191.37,97.01,0.3364,0.137,5
O009696,2025-02-03,2025-02,C01107,CAT001,West,Retail Store,4,988.86,727.47,261.39,0.2643,0.102,5
O009697,2025-02-13,2025-02,C01170,CAT003,Northeast,Marketplace,3,452.69,275.82,176.87,0.3907,0.136,3
O009698,2025-02-11,2025-02,C00953,CAT002,West,Retail Store,1,141.33,97.23,44.1,0.312,0.089,5
O009699,2025-02-05,2025-02,C00337,CAT003,Northeast,Retail Store,3,465.66,279.68,185.98,0.3994,0.124,2
O009700,2025-02-06,2025-02,C00797,CAT004,Northeast,Retail Store,2,202.66,131.77,70.89,0.3498,0.063,3
O009701,2025-02-14,2025-02,C00114,CAT005,Northeast,Retail Store,3,287.86,193.49,94.37,0.3278,0.144,2
O009702,2025-02-13,2025-02,C00660,CAT003,Midwest,Marketplace,2,298.2,186.1,112.1,0.3759,0.198,2
O009703,2025-02-11,2025-02,C00511,CAT001,Northeast,Online,1,290.5,218.55,71.95,0.2477,0.082,4
O009704,2025-02-19,2025-02,C01040,CAT004,West,Retail Store,3,269.12,177.79,91.33,0.3394,0.047,3
O009705,2025-02-25,2025-02,C00121,CAT001,West,Online,1,269.7,197.1,72.6,0.2692,0.09,5
O009706,2025-02-18,2025-02,C00178,CAT004,South,Retail Store,4,362.92,230.33,132.59,0.3653,0.057,5
O009707,2025-02-20,2025-02,C00257,CAT005,West,Online,1,110.22,75.13,35.09,0.3184,0.035,1
O009708,2025-02-08,2025-02,C00808,CAT004,South,Marketplace,1,78.78,52.54,26.24,0.3331,0.19,1
O009709,2025-02-10,2025-02,C00314,CAT001,Midwest,Marketplace,1,242.21,182.54,59.67,0.2464,0.172,4
O009710,2025-02-11,2025-02,C00463,CAT004,West,Marketplace,1,70.01,43.64,26.37,0.3767,0.207,3
O009711,2025-02-02,2025-02,C00127,CAT005,West,Marketplace,2,232.57,155.62,76.95,0.3309,0.207,5
O009712,2025-02-15,2025-02,C00399,CAT004,South,Marketplace,3,251.13,156.58,94.55,0.3765,0.136,1
O009713,2025-02-15,2025-02,C00899,CAT001,Midwest,Online,4,1098.9,821.25,277.65,0.2527,0.115,2
O009714,2025-02-17,2025-02,C01151,CAT004,South,Marketplace,1,69.25,43.79,25.46,0.3677,0.211,4
O009715,2025-02-16,2025-02,C00082,CAT005,Midwest,Marketplace,3,321.67,222.1,99.57,0.3095,0.206,4
O009716,2025-02-05,2025-02,C01034,CAT005,Northeast,Marketplace,3,272.89,185.59,87.3,0.3199,0.175,4
O009717,2025-02-24,2025-02,C00772,CAT004,Midwest,Online,1,109.47,72.84,36.63,0.3346,0.042,2
O009718,2025-02-24,2025-02,C00609,CAT003,Midwest,Online,2,359.81,223.32,136.49,0.3793,0.047,6
O009719,2025-02-19,2025-02,C00415,CAT005,South,Marketplace,3,362.03,251.6,110.43,0.305,0.167,2
O009720,2025-02-18,2025-02,C01019,CAT001,South,Retail Store,1,265.84,194.58,71.26,0.2681,0.03,2
O009721,2025-02-04,2025-02,C00491,CAT002,West,Retail Store,4,582.75,373.41,209.34,0.3592,0.097,2
O009722,2025-02-03,2025-02,C00362,CAT002,South,Online,3,477,309.95,167.05,0.3502,0.1,7
